id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	catalogNumber	individualCount	year	month	day	fieldNotes	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	identifiedBy	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:AADC:NSSD:NSSD-3684	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3684	30	1980	03	15		Southern Ocean	Australia		0	0	-35.0666666667	151.083333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3683	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3683	25	1980	03	15		Southern Ocean	Australia	East of ulladulla	0	0	-35.2333333333	150.966666667	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3704	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3704	0	1981	09	15		Southern Ocean	Australia		0	0	-33.9666666667	151.533333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3458	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3458	30	1979	03	23	See File part 1	Southern Ocean	Australia		0	0	-33.4333333333	114.1	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3457	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3457	3	1979	03	19	See File part 1	Southern Ocean	Australia		0	0	-35.3166666667	118.55	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3456	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3456	400	1979	03	17	See File part 1	Southern Ocean	Australia		0	0	-34.75	119.983333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3455	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3455	40	1979	03	17	See File part 1	Southern Ocean	Australia		0	0	-34.85	119.65	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3453	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3453	500	1979	03	12	See File part 1	Southern Ocean	Australia		0	0	-35.2666666667	134.15	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3985	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3985	20	1984	12	18	Tracking south along reef.	Southern Ocean	Australia		0	0	-10.9	144.016666667	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3984	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3984	14	1984	12	18		Southern Ocean	Australia		0	0	-10.4333333333	144.3	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3831	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3831	0	1980	11	25	very numerous,at least two groups,great show!	Southern Ocean	Australia		0	0	-32.75	80.5833333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-3867	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3867	3	1981	01	21	3 sightings, each about 5 seconds.	Southern Ocean	Australia		0	0	-54.0333333333	-56.9333333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4256	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4256	10	1991	08	05	Black rounded head.  They seem to be a resident population.	Southern Ocean	Australia	Wallaby Beach, Nhulunbuy	0	0	-12.1666666667	136.783333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4104	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4104	5	1986	05	01		Southern Ocean	Australia	12 nautical miles south o	0	0	-12.5666666667	123.55	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4591	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4591	1	1985	04	10	Animal dead - see file part 1	Southern Ocean	Australia		0	0	-16.0666666667	137.283333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4590	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4590	8	1985	04	01	CHECK - to strandings database.......Animals stranded by cyclone surge. See File part 1	Southern Ocean	Australia	Rosie Creek	0	0	-15.7166666667	136.633333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4588	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4588	21				CHECK - to strandings database - 1 animal died - 20 saved themselves   See File part 1	Southern Ocean	Australia	Yambooma Is	0	0	-12.0333333333	134.933333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4587	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4587	50				CHECK - to strandings database.....animals stranded all died  See File part 1	Southern Ocean	Australia	Howard Is  Jigaimarea Point	0	0	-12.1666666667	132.566666667	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4496	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4496	2	1994	07	17	Following HMAS Paluma during survey	Southern Ocean	Australia	Shrimp Reef	0	0	-18.9333333333	148.05	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4495	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4495	1	1993	08	02	2m from ship moving towards lights, swimming east then west	Southern Ocean	Australia		0	0	-19	148	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4494	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4494	1	1993	08	03	Circling Ship	Southern Ocean	Australia	Shrimp Reef - Eagle Reef	0	0	-18.85	148.066666667	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4448	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4448	8	1990	02	27	Distinctly crescent shaped dorsal	Southern Ocean	Australia	7 miles south Willis Isla	0	0	-16.3333333333	150.05	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-4438	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4438	0	1992	06	08	3 separate pods joined together to form 1 large pod (100)	Southern Ocean	Australia		0	0	-33.6333333333	129.883333333	500		Globicephala sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	sp.		
urn:catalog:AADC:NSSD:NSSD-5801	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5801	1	1996	08	05	blue or fin? written in sighting report	Southern Ocean	Australia		0	0	-30.5333333333	153.05	500		Balaenoptera sp.	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	sp.		
urn:catalog:AADC:NSSD:NSSD-5747	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5747	1	1997	05	11	-this whale was not a humpback -apparently it looked like a minke -this type of whale was seen in the same area last season -the fishing boat, the Debrene-Adele came across the whale by  a school of small tuna, chopping and jumping in a school of baitfish, as they drew alongside, and   the whale surfaced alongside of the boat whith its mouth wide open feeding on the bait fish.  It was   about 5 metres to the port side and it ducked dived and came up once more with its mouth wide   open.	Southern Ocean	Australia	course, Karumba to Halls Point	0	0	-16.3666666667	139.366666667	500		Balaenoptera sp.	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	sp.		
urn:catalog:AADC:NSSD:NSSD-3834	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3834	0	1980	12	01	fin or sei whale?  tall upright spout	Southern Ocean	Australia		0	0	-50.4166666667	71.8333333333	500		Balaenoptera sp.	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	sp.		
urn:catalog:AADC:NSSD:NSSD-6058	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6058	20	1999	04	03		Southern Ocean	Australia		0	0	-9.63333333333	143.483333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6057	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6057	12	1999	03	20		Southern Ocean	Australia		0	0	-9.56666666667	143.716666667	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6055	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6055	6	1999	05	12		Southern Ocean	Australia		0	0	-13.7166666667	129.766666667	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6025	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6025		1999	03	15		Southern Ocean	Australia	near Ashmore Islands	0	0	-12.3166666667	122.75	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6022	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6022	22	1999	03	12	1 pod of 6, another of 16, within 50m of each other	Southern Ocean	Australia		0	0	-9.45	143.5	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6021	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6021	12	1999	03	14		Southern Ocean	Australia		0	0	-16.2333333333	122.616666667	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6018	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6018		1999	03	31		Southern Ocean	Australia	near Koolama bay	0	0	-13.9	127.3	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6005	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6005	12	1999	01	14		Southern Ocean	Australia		0	0	-48.65	95.7333333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6176	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6176		1997	03	20		Southern Ocean	Australia		0	0	-15.95	123.95	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5875	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5875	4	1998	04	09	flight 708	Southern Ocean	Australia		0	0	-15.5833333333	124.283333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5988	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5988	5	1998	10	10	See record 2022	Southern Ocean	Australia	Laguna Bay, Noosa	0	0	-26.3666666667	153.083333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6614	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6614	1	1999	08	06		Southern Ocean	Australia		0	0	-16.1333333333	124.266666667	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6593	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6593	13	1999	08	03		Southern Ocean	Australia		0	0	-15.2666666667	123.733333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5969	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5969	1	1998	09	13	See record 2003	Southern Ocean	Australia	off Noosa Heads	0	0	-26.35	153.133333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5948	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5948		1998	07	13	flight 790	Southern Ocean	Australia	close to shore	0	0	-19.5166666667	121.116666667	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6536	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6536	1	1998	09	01		Southern Ocean	Australia		0	0	-16.0833333333	123.233333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5925	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5925	2	1998	07	08	flight 790 adult dolphins	Southern Ocean	Australia		0	0	-11.6833333333	130.05	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5924	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5924	3	1998	07	07	flight 790 adult size dolphins	Southern Ocean	Australia		0	0	-13.7166666667	129.766666667	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5917	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5917	50	1998	06	29	flight 606	Southern Ocean	Australia		0	0	-12.75	128.083333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6525	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6525	8	1998	09	06		Southern Ocean	Australia		0	0	-13.9166666667	121.9	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5906	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5906	6	1998	05	14	first sighting recorded in about 2 months	Southern Ocean	Australia		0	0	-15.7833333333	123.6	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6479	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6479	2	1997	09	19		Southern Ocean	Australia		0	0	-16.5166666667	122.966666667	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6478	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6478	5	1997	09	19		Southern Ocean	Australia		0	0	-16.8	122.533333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6466	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6466	1	1997	09	01		Southern Ocean	Australia		0	0	-16.0833333333	123.233333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-6455	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6455	11	1997	08	28		Southern Ocean	Australia		0	0	-14.5	125.383333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5880	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5880		1998	04	15	flight 917	Southern Ocean	Australia		0	0	-14.8666666667	121.2	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
urn:catalog:AADC:NSSD:NSSD-5879	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5879	5	1998	04	13	flight 704	Southern Ocean	Australia		0	0	-15.2166666667	124.633333333	500		Delphinidae sp.	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinidae	sp.		
